Device,IPv4,IPv6,SysUpTime,Added,Location,Identifier,Description
CTPOx10,10.51.96.10,,9 days 13 hours,2021-09-13 08:45,Ponta Grossa BR - South America,CISCO-PRODUCTS-MIB.ciscoCat9200FixedSwitchStack,Cisco IOS Gibraltar Catalyst L3 Switch (CAT9K_LITE_IOSXE) Version 16.12.3a RELEASE (fc1)
CTPOx11,10.51.96.11,,9 days 13 hours,2021-04-25 09:33,Ponta Grossa BR - South America,CISCO-PRODUCTS-MIB.ciscoCat9200FixedSwitchStack,Cisco IOS Gibraltar Catalyst L3 Switch (CAT9K_LITE_IOSXE) Version 16.12.3a RELEASE (fc1)
CTPOx12,10.51.96.12,,80 days 7 hours,2021-04-21 12:34,Ponta Grossa BR - South America,CISCO-PRODUCTS-MIB.ciscoCat9200FixedSwitchStack,Cisco IOS Gibraltar Catalyst L3 Switch (CAT9K_LITE_IOSXE) Version 16.12.3a RELEASE (fc1)
CTPOx13,10.51.96.13,,10 days 0 hours,2021-04-21 12:16,Ponta Grossa BR - South America,CISCO-PRODUCTS-MIB.ciscoCat9200FixedSwitchStack,Cisco IOS Gibraltar Catalyst L3 Switch (CAT9K_LITE_IOSXE) Version 16.12.3a RELEASE (fc1)
CTPOx14,10.51.96.14,,15 hours 52 mins,2021-04-25 09:43,Ponta Grossa BR - South America,CISCO-PRODUCTS-MIB.ciscoCat9200FixedSwitchStack,Cisco IOS Gibraltar Catalyst L3 Switch (CAT9K_LITE_IOSXE) Version 16.12.3a RELEASE (fc1)
CTPOx15,10.51.96.15,,2 days 12 hours,2021-06-17 14:22,Ponta Grossa BR - South America,CISCO-PRODUCTS-MIB.ciscoCat9200FixedSwitchStack,Cisco IOS Gibraltar Catalyst L3 Switch (CAT9K_LITE_IOSXE) Version 16.12.3a RELEASE (fc1)
CTPOx16,10.51.96.16,,2 days 12 hours,2021-04-25 09:55,Ponta Grossa BR - South America,CISCO-PRODUCTS-MIB.ciscoCat9200FixedSwitchStack,Cisco IOS Gibraltar Catalyst L3 Switch (CAT9K_LITE_IOSXE) Version 16.12.3a RELEASE (fc1)
CTPOx17,10.51.96.17,,9 days 13 hours,2021-04-21 10:21,Ponta Grossa BR - South America,CISCO-PRODUCTS-MIB.ciscoCat9200FixedSwitchStack,Cisco IOS Gibraltar Catalyst L3 Switch (CAT9K_LITE_IOSXE) Version 16.12.3a RELEASE (fc1)
CTPOx18,10.51.96.18,,10 days 0 hours,2021-04-22 11:15,Ponta Grossa BR - South America,CISCO-PRODUCTS-MIB.ciscoCat9200FixedSwitchStack,Cisco IOS Gibraltar Catalyst L3 Switch (CAT9K_LITE_IOSXE) Version 16.12.3a RELEASE (fc1)
CTPOx19,10.51.96.19,,2 days 12 hours,2021-08-24 09:46,Ponta Grossa BR - South America,CISCO-PRODUCTS-MIB.cat35xxStack,Cisco IOS C3560CX (C3560CX-UNIVERSALK9-M) Version 15.2(7)E3 RELEASE (fc3)
CTPOx20,10.51.96.20,,10 days 0 hours,2021-12-02 11:03,Ponta Grossa BR - South America,CISCO-PRODUCTS-MIB.ciscoCat9200FixedSwitchStack,Cisco IOS Gibraltar Catalyst L3 Switch (CAT9K_LITE_IOSXE) Version 16.12.3a RELEASE (fc1)
CTPOx21,10.51.96.21,,9 days 13 hours,2021-12-02 11:13,Ponta Grossa BR - South America,CISCO-PRODUCTS-MIB.ciscoCat9200FixedSwitchStack,Cisco IOS Gibraltar Catalyst L3 Switch (CAT9K_LITE_IOSXE) Version 16.12.3a RELEASE (fc1)
CTPOx22,10.51.96.22,,9 days 13 hours,2024-03-12 01:20,Ponta Grossa BR - South America,CISCO-PRODUCTS-MIB.ciscoCat9200FixedSwitchStack,Cisco IOS Bengaluru Catalyst L3 Switch (CAT9K_LITE_IOSXE) Version 17.6.4 RELEASE (fc1)
CTPSJ-PLCf01,10.65.147.242,,,2024-04-11 16:59,Atsugi Japan - Asia,,
CTPSJ-PLCf01-primary,10.65.146.28,,53 days 7 hours,2024-04-11 01:19,Atsugi Japan - Asia,CISCO-PRODUCTS-MIB.ciscoFpr1120td,Cisco Adaptive Security Appliance Version 9.18(3)56
CTPSJ-PLCf01-secondary,10.65.146.28,,53 days 7 hours,2024-04-11 16:55,Atsugi Japan - Asia,CISCO-PRODUCTS-MIB.ciscoFpr1120td,Cisco Adaptive Security Appliance Version 9.18(3)56
CTPSJap01,10.65.146.21,,,2023-11-02 01:30,,,
CTPSJap02,10.65.146.22,,,2024-05-15 23:05,,,
CTPSJap03,10.65.146.23,,,2023-11-02 01:30,,,
CTPSJwlc01,10.65.146.17,,53 days 7 hours,2023-11-02 01:30,Atsugi Kanagawa - Japan,CISCO-PRODUCTS-MIB.ciscoC9800LFK9,Cisco IOS Bengaluru C9800 (C9800_IOSXE-K9) Version 17.6.6a RELEASE (fc3)
CTPSJx01,10.65.146.1,,53 days 7 hours,2023-11-02 01:30,Atsugi Kanagawa - Japan,CISCO-PRODUCTS-MIB.ciscoCat9300FixedSwitchStack,Cisco IOS Bengaluru Catalyst L3 Switch (CAT9K_IOSXE) Version 17.6.5 RELEASE (fc2)
CTP8-PLCf01,10.11.63.252,,,2024-04-19 08:08,Norfolk NE - US,,
CTP8-PLCf01-primary,10.11.1.198,,77 days 5 hours,2021-06-30 14:34,Norfolk NE - US,CISCO-PRODUCTS-MIB.ciscoASA5508,Cisco Adaptive Security Appliance Version 9.8(2)
CTP8-PLCf01-secondary,10.11.1.199,,77 days 3 hours,2022-10-06 11:50,Norfolk NE - US,CISCO-PRODUCTS-MIB.ciscoASA5508,Cisco Adaptive Security Appliance Version 9.8(2)
CTP8_PLCx01,10.144.48.1,,98 days 11 hours,2020-05-27 17:24,Norfolk NE - US,CISCO-PRODUCTS-MIB.cat38xxstack,Cisco IOS Everest Catalyst L3 Switch (CAT3K_CAA-UNIVERSALK9-M) Version 16.6.4 RELEASE (fc3)
CTP8_PLCx02,10.144.48.2,,297 days 17 hours,2020-05-27 17:24,Norfolk NE - US,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(4)E8 RELEASE (fc3)
CTP8_PLCx03,10.144.48.3,,211 days 6 hours,2020-05-27 17:24,Norfolk NE - US,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(4)E8 RELEASE (fc3)
CTP8_PLCx04,10.144.48.4,,211 days 6 hours,2020-05-27 17:24,Norfolk NE - US,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(4)E8 RELEASE (fc3)
CTP8_PLCx05,10.144.48.5,,162 days 6 hours,2021-05-06 14:31,Norfolk NE - US,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(4)E8 RELEASE (fc3)
CTP8_PLCx06,10.144.48.6,,438 days 16 hours,2020-08-17 11:57,Norfolk NE - US,CISCO-PRODUCTS-MIB.ciscoCat9200FixedSwitchStack,Cisco IOS Gibraltar Catalyst L3 Switch (CAT9K_LITE_IOSXE) Version 16.12.02 RELEASE (fc2)
CTP8_PLCx07,10.144.48.7,,28 days 7 hours,2021-05-06 14:33,Norfolk NE - US,CISCO-PRODUCTS-MIB.ciscoCat9200FixedSwitchStack,Cisco IOS Gibraltar Catalyst L3 Switch (CAT9K_LITE_IOSXE) Version 16.12.02 RELEASE (fc2)
CTP8_PLCx08,10.144.48.8,,49 days 16 hours,2022-11-30 01:42,Norfolk NE - US,CISCO-PRODUCTS-MIB.ciscoCat9200FixedSwitchStack,Cisco IOS Gibraltar Catalyst L3 Switch (CAT9K_LITE_IOSXE) Version 16.12.02 RELEASE (fc2)
CTP8_ZebraTest1,10.11.37.169,,,2023-08-29 16:53,Norfolk,,
CTP8ap01,10.11.2.101,,,2023-05-11 23:08,default location,,
CTP8ap02,10.11.2.102,,,2020-07-17 01:56,default location,,
CTP8ap03,10.11.2.103,,,2023-04-20 23:17,default location,,
CTP8ap04,10.11.2.104,,,2020-07-17 01:56,default location,,
CTP8ap05,10.11.2.105,,,2020-07-17 01:56,default location,,
CTP8ap06,10.11.2.106,,,2020-07-17 01:56,default location,,
CTP8ap07,10.11.2.107,,,2023-04-20 23:17,default location,,
CTP8ap08,10.11.2.108,,,2020-07-17 01:56,default location,,
CTP8ap09,10.11.2.109,,,2023-04-20 23:17,default location,,
CTP8ap10,10.11.2.110,,,2023-04-20 23:17,default location,,
CTP8ap11,10.11.2.111,,,2023-04-20 23:17,default location,,
CTP8ap12,10.11.2.112,,,2020-07-17 01:56,default location,,
CTP8ap13,10.11.2.113,,,2023-04-20 23:17,default location,,
CTP8ap14,10.11.2.114,,,2020-07-17 01:56,default location,,
CTP8ap15,10.11.2.115,,,2020-07-17 01:56,default location,,
CTP8ap16,10.11.2.116,,,2023-04-20 23:17,default location,,
CTP8ap17,10.11.2.117,,,2023-04-21 23:20,default location,,
CTP8ap18,10.11.2.118,,,2023-04-20 23:17,default location,,
CTP8ap19,10.11.2.119,,,2023-04-20 23:17,default location,,
CTP8ap20,10.11.2.120,,,2023-04-21 23:20,default location,,
CTP8ap21,10.11.2.121,,,2020-07-17 01:56,default location,,
CTP8ap22,10.11.2.122,,,2023-04-20 23:17,default location,,
CTP8ap23,10.11.2.123,,,2023-04-20 23:17,default location,,
CTP8ap24,10.11.2.124,,,2023-04-20 23:17,default location,,
CTP8ap25,10.11.2.125,,,2023-05-15 23:20,default location,,
CTP8ap26,10.11.2.126,,,2023-04-20 23:17,default location,,
CTP8ap27,10.11.2.127,,,2020-07-17 01:56,default location,,
CTP8ap28,10.11.2.128,,,2023-04-20 23:17,default location,,
CTP8ap29,10.11.2.129,,,2023-04-20 23:17,default location,,
CTP8ap30,10.11.2.130,,,2020-07-17 01:56,default location,,
CTP8ap31,10.11.2.131,,,2023-04-21 23:20,default location,,
CTP8ap32,10.11.2.132,,,2023-09-11 23:09,default location,,
CTP8ap33,10.11.2.133,,,2023-04-20 23:17,default location,,
CTP8ap34,10.11.2.134,,,2023-04-20 23:17,default location,,
CTP8ap35,10.11.2.135,,,2022-10-19 23:22,default location,,
CTP8ap36,10.11.2.136,,,2023-04-20 23:17,default location,,
CTP8ap37,10.11.2.137,,,2023-04-20 23:17,default location,,
CTP8ap38,10.11.2.138,,,2023-04-20 23:17,default location,,
CTP8ap39,10.11.2.139,,,2024-05-17 01:26,default location,,
CTP8ap40,10.11.2.140,,,2023-04-20 23:17,default location,,
CTP8ap41,10.11.2.141,,,2023-04-20 23:17,default location,,
CTP8ap42,10.11.2.142,,,2022-08-23 23:29,default location,,
CTP8ap43,10.11.2.143,,,2020-07-17 01:56,default location,,
CTP8ap45,10.11.2.145,,,2020-07-17 01:56,default location,,
CTP8ap46,10.11.2.146,,,2023-04-20 23:17,default location,,
CTP8ap47,10.11.2.147,,,2023-04-20 23:17,default location,,
CTP8ap48,10.11.2.148,,,2023-04-20 23:17,default location,,
CTP8ap49,10.11.2.149,,,2023-04-20 23:17,default location,,
CTP8ap50,10.11.2.150,,,2020-07-17 01:56,default location,,
CTP8ap51,10.11.2.151,,,2020-07-17 01:56,default location,,
CTP8avg01,10.11.6.3,,11 days 12 hours,2020-03-26 17:15,Norfolk NE - US,CISCO-PRODUCTS-MIB.ciscoVG310,Cisco IOS VG3X0 (VG3X0-UNIVERSALK9-M) Version 15.6(3)M3a RELEASE (fc2)
CTP8f02,10.11.2.250,,,2021-06-30 14:34,Norfolk NE - US,CISCO-PRODUCTS-MIB.ciscoASA5506,Cisco Adaptive Security Appliance Version 9.8(2)
CTP8vg01,10.11.6.2,,130 days 12 hours,2020-03-27 13:48,NOrfolk NE - US,CISCO-PRODUCTS-MIB.ciscoISR4351,Cisco IOS Everest ISR (X86_64_LINUX_IOSD-UNIVERSALK9-M) Version 16.6.4 RELEASE (fc3)
CTP8wlc01,10.11.1.100,,375 days 13 hours,2020-03-18 15:22,Norfolk NE - US,CISCO-PRODUCTS-MIB.cisco3504WLC,Cisco Controller
CTP8x01,10.11.1.1,,314 days 0 hours,2019-08-28 11:33,Norfolk NE - US,CISCO-PRODUCTS-MIB.cat38xxstack,Cisco IOS IOS-XE Catalyst L3 Switch (CAT3K_CAA-UNIVERSALK9-M) Version 03.06.06E RELEASE (fc1)
CTP8x02,10.11.1.2,,167 days 3 hours,2019-07-19 06:00,Norfolk NE - US,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(2)E6 RELEASE (fc1)
CTP8x03,10.11.1.3,,211 days 6 hours,2019-07-19 06:00,Norfolk NE - US,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(2)E6 RELEASE (fc1)
CTP8x04,10.11.1.4,,181 days 11 hours,2019-07-19 06:00,Norfolk NE - US,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(2)E6 RELEASE (fc1)
CTP8x05,10.11.1.5,,36 days 1 hour,2019-07-19 06:00,Norfolk NE - US,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(2)E6 RELEASE (fc1)
CTP8x07,10.11.1.7,,7 days 14 hours,2019-07-19 06:00,Norfolk NE - US,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(7)E4 RELEASE (fc2)
CTP8x08,10.11.1.8,,26 days 4 hours,2019-07-19 06:00,Norfolk NE - US,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(4)E8 RELEASE (fc3)
CTP8x09,10.11.1.9,,266 days 13 hours,2019-07-19 06:00,Norfolk NE - US,CISCO-PRODUCTS-MIB.ciscoCat9200FixedSwitchStack,Cisco IOS Gibraltar Catalyst L3 Switch (CAT9K_LITE_IOSXE) Version 16.12.3a RELEASE (fc1)
CTQINcucm01,10.207.196.5,,,2020-03-30 15:31,,CISCO-PRODUCTS-MIB.ciscoUCVirtualMachine,Linux release:2.6.32-573.18.1.el6.x86_64 machine:x86_64
CTQINcuc01,10.207.196.6,,,2021-12-17 07:44,,CISCO-PRODUCTS-MIB.ciscoUCVirtualMachine,Hardware:VMware 2 Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz 4096 MB Memory: Software:UCOS 6.0.0.0-2.i386
CTQN-PLCf01,10.228.246.65,,27 days 14 hours,2023-05-28 02:26,Changzhou CN - Asia,CISCO-PRODUCTS-MIB.ciscoFpr1120td,Cisco Adaptive Security Appliance Version 9.13(1)2
CTQN_PLCx01,10.5.224.1,,27 days 19 hours,2023-05-28 01:23,Changzhou QN - Asia,CISCO-PRODUCTS-MIB.ciscoCat9300FixedSwitchStack,Cisco IOS Amsterdam Catalyst L3 Switch (CAT9K_IOSXE) Version 17.3.4 RELEASE (fc3)
CTQN_PLCx02,10.5.224.2,,2 days 22 hours,2023-05-28 01:23,Changzhou QN - Asia,CISCO-PRODUCTS-MIB.ciscoCat9300FixedSwitchStack,Cisco IOS Bengaluru Catalyst L3 Switch (CAT9K_IOSXE) Version 17.6.4 RELEASE (fc1)
CTQN_PLCx03,10.5.224.3,,2 days 22 hours,2023-05-28 01:23,Changzhou QN - Asia,CISCO-PRODUCTS-MIB.ciscoCat9300FixedSwitchStack,Cisco IOS Bengaluru Catalyst L3 Switch (CAT9K_IOSXE) Version 17.6.4 RELEASE (fc1)
CTQN_PLCx04,10.5.224.4,,2 days 22 hours,2024-01-25 21:36,Changzhou QN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(2)E5 RELEASE (fc2)
CTQN_PLCx05,10.5.224.5,,2 days 22 hours,2023-05-28 01:23,Changzhou QN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(2)E7 RELEASE (fc3)
CTQN_PLCx06,10.5.224.6,,2 days 22 hours,2023-05-28 01:23,Changzhou QN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(2)E7 RELEASE (fc3)
CTQN_PLCx07,10.5.224.7,,24 days 7 hours,2024-01-25 21:28,Changzhou QN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(2)E5 RELEASE (fc2)
CTQN_PLCx08,10.5.224.8,,2 days 22 hours,2023-05-28 01:23,Changzhou QN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(4)E7 RELEASE (fc2)
CTQNap013,10.228.251.113,,,2023-03-27 23:31,,,
CTQNap014,10.228.251.114,,,2023-03-27 23:31,,,
CTQNap015,10.228.251.115,,,2023-03-27 23:31,,,
CTQNap016,10.228.251.116,,,2023-03-27 23:31,,,
CTQNap017,10.228.251.117,,,2023-03-27 23:31,,,
CTQNap018,10.228.251.118,,,2023-03-27 23:31,,,
CTQNap020,10.228.251.120,,,2023-03-27 23:31,,,
CTQNap021,10.228.251.121,,,2023-03-27 23:31,,,
CTQNap022,10.228.251.122,,,2023-03-27 23:31,,,
CTQNap023,10.228.251.123,,,2023-03-27 23:31,,,
CTQNap024,10.228.251.124,,,2023-03-27 23:31,,,
CTQNap025,10.228.251.125,,,2024-04-02 23:08,,,
CTQNap026,10.228.251.126,,,2024-04-02 23:08,,,
CTQNap027,10.228.244.126,,,2024-04-02 23:08,,,
CTQNwlc01,10.228.247.24,,27 days 14 hours,2020-03-18 15:22,Changzhou CN - Asia,CISCO-PRODUCTS-MIB.ciscoAirCt2504K9,Cisco Controller
CTQNwlc01-NEW,10.228.251.100,,27 days 19 hours,2022-07-13 01:15,Changzhou CN - Asia,CISCO-PRODUCTS-MIB.ciscoC9800LFK9,Cisco IOS Amsterdam C9800 (C9800_IOSXE-K9) Version 17.3.6 RELEASE (fc2)
CTQNwlc02,10.228.247.25,,,2020-03-18 15:22,Changzhou CN - Asia,CISCO-PRODUCTS-MIB.ciscoAirCt2504K9,Cisco Controller
CTQNwlc03,10.228.247.26,,73 days 4 hours,2020-03-18 15:22,Changzhou CN - Asia,CISCO-PRODUCTS-MIB.ciscoAirCt2504K9,Cisco Controller
CTQNx01a,10.228.247.252,,27 days 19 hours,2019-08-06 07:52,Changzhou CN - Asia,CISCO-PRODUCTS-MIB.ciscoCat9500FixedSwitchStack,Cisco IOS Amsterdam Catalyst L3 Switch (CAT9K_IOSXE) Version 17.3.4 RELEASE (fc3)
CTQNx01b,10.228.247.253,,27 days 19 hours,2019-08-06 07:52,Changzhou CN - Asia,CISCO-PRODUCTS-MIB.ciscoCat9500FixedSwitchStack,Cisco IOS Amsterdam Catalyst L3 Switch (CAT9K_IOSXE) Version 17.3.4 RELEASE (fc3)
CTQNx02,10.228.251.2,,27 days 14 hours,2019-08-06 07:52,Changzhou CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.0(2a)EX5 RELEASE (fc3)
CTQNx03,10.228.251.3,,2 days 22 hours,2019-08-06 07:52,Changzhou CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.0(2a)EX5 RELEASE (fc3)
CTQNx04,10.228.251.4,,2 days 22 hours,2019-08-06 07:52,Changzhou CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.0(2a)EX5 RELEASE (fc3)
CTQNx05,10.228.251.5,,2 days 22 hours,2019-08-06 07:52,Changzhou CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.0(2a)EX5 RELEASE (fc3)
CTQNx06,10.228.251.6,,2 days 22 hours,2019-08-06 07:52,Changzhou CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(2)E7 RELEASE (fc3)
CTQNx07,10.228.251.7,,2 days 22 hours,2019-08-06 07:52,Changzhou CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.0(2a)EX5 RELEASE (fc3)
CTQNx08,10.228.251.8,,2 days 22 hours,2019-08-06 07:52,Changzhou CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(2)E5 RELEASE (fc2)
CTQNx09,10.228.251.9,,2 days 22 hours,2019-08-06 07:52,Changzhou CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.0(2a)EX5 RELEASE (fc3)
CTQNx10,10.228.251.10,,2 days 22 hours,2019-08-06 07:52,Changzhou CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.0(2a)EX5 RELEASE (fc3)
CTQNx11,10.228.251.11,,2 days 22 hours,2019-08-06 07:52,Changzhou CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.0(2a)EX5 RELEASE (fc3)
CTQNx12,10.228.251.12,,2 days 22 hours,2019-08-06 07:52,Changzhou CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.0(2a)EX5 RELEASE (fc3)
CTQNx13,10.228.251.13,,73 days 4 hours,2019-08-06 07:52,Changzhou CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(2)E5 RELEASE (fc2)
CTQNx16,10.228.251.16,,27 days 14 hours,2019-08-06 07:52,Changzhou CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.0(2a)EX5 RELEASE (fc3)
CTQNx17,10.228.251.17,,2 days 22 hours,2019-08-06 07:52,Changzhou CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(2)E6 RELEASE (fc1)
CTQNx18,10.228.251.18,,27 days 14 hours,2019-08-06 07:52,Changzhou CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(2)E6 RELEASE (fc1)
CTQNx19,10.228.251.19,,27 days 13 hours,2019-08-06 07:52,Changzhou CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(2)E5 RELEASE (fc2)
CTQNx20,10.228.251.20,,2 days 23 hours,2019-08-06 07:52,Changzhou CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(2)E7 RELEASE (fc3)
CTQNx22,10.228.251.22,,24 days 7 hours,2021-08-17 00:22,Changzhou CN - Asia,CISCO-PRODUCTS-MIB.ciscoCat9200LFixedSwitchStack,Cisco IOS Gibraltar Catalyst L3 Switch (CAT9K_LITE_IOSXE) Version 16.12.4 RELEASE (fc5)
CTRDap01,10.208.63.4,,,2020-07-17 01:56,Raday iroda,,
CTRDap02,10.208.63.5,,,2020-07-17 01:56,default location,,
CTRDx01,10.65.166.1,,61 days 9 hours,2021-03-22 12:43,Budapest HU - Europe,CISCO-PRODUCTS-MIB.ciscoCat9200FixedSwitchStack,Cisco IOS Bengaluru Catalyst L3 Switch (CAT9K_LITE_IOSXE) Version 17.6.3 RELEASE (fc4)
CTRLap02,10.65.12.8,,,2020-07-17 01:56,default location,,
CTRLwlc01,10.65.12.10,,315 days 4 hours,2020-03-23 15:21,Regents Park NSW - Australia,CISCO-PRODUCTS-MIB.cisco3504WLC,Cisco Controller
CTRLx01,10.65.12.1,,128 days 10 hours,2019-08-09 15:58,Regents Park NSW - Australia,CISCO-PRODUCTS-MIB.cat385048P,Cisco IOS IOS-XE Catalyst L3 Switch (CAT3K_CAA-UNIVERSALK9-M) Version 03.06.05E RELEASE (fc2)
CTRTap01,10.65.14.7,,,2021-02-19 01:53,default location,,
CTRTap02,10.65.14.8,,,2021-02-19 01:53,default location,,
CTRTwlc01,10.65.14.10,,127 days 7 hours,2020-07-09 16:14,Seremban MY - Asia,CISCO-PRODUCTS-MIB.cisco3504WLC,Cisco Controller
CTRTx01,10.65.14.1,,127 days 7 hours,2019-08-09 15:58,Seremban MY - Asia,CISCO-PRODUCTS-MIB.cat385024P,Cisco IOS IOS-XE Catalyst L3 Switch (CAT3K_CAA-UNIVERSALK9-M) Version 03.06.05E RELEASE (fc2)
CTRTx02,10.65.14.2,,396 days 3 hours,2019-08-09 15:58,Seremban MY - Asia,CISCO-PRODUCTS-MIB.cat35xxStack,Cisco IOS C3560CX (C3560CX-UNIVERSALK9-M) Version 15.2(7)E2 RELEASE (fc3)
CTR0ap01,10.144.240.21,,,2020-07-17 01:56,default location,,
CTR0ap02,10.144.240.22,,,2020-07-17 01:56,default location,,
CTR0wlc01-NEW,10.144.240.20,,118 days 12 hours,2022-12-19 15:30,Rochester Hills MI - US,CISCO-PRODUCTS-MIB.ciscoC9800LFK9,Cisco IOS Amsterdam C9800 (C9800_IOSXE-K9) Version 17.3.6 RELEASE (fc2)
CTR0x01,10.144.240.1,,151 days 16 hours,2019-08-09 15:58,Rochester Hills MI - US,CISCO-PRODUCTS-MIB.ciscoCat9300FixedSwitchStack,Cisco IOS Gibraltar Catalyst L3 Switch (CAT9K_IOSXE) Version 16.12.5b RELEASE (fc3)
CTR0x02,10.144.240.2,,47 days 11 hours,2019-08-09 15:58,Rochester Hills MI - US,CISCO-PRODUCTS-MIB.ciscoCat9200FixedSwitchStack,Cisco IOS Bengaluru Catalyst L3 Switch (CAT9K_LITE_IOSXE) Version 17.6.3 RELEASE (fc4)
CTR0x03,10.144.240.3,,47 days 11 hours,2019-08-09 15:58,Rochester Hills MI - US,CISCO-PRODUCTS-MIB.ciscoCat9200FixedSwitchStack,Cisco IOS Bengaluru Catalyst L3 Switch (CAT9K_LITE_IOSXE) Version 17.6.3 RELEASE (fc4)
CTR0x04,10.144.240.4,,120 days 15 hours,2024-01-24 01:27,Rochester Hills MI - US,CISCO-SMI.ciscoProducts.3079,Cisco IOS Cupertino Catalyst L3 Switch (CAT9K_LITE_IOSXE) Version 17.9.1 RELEASE (fc8)
CTR4ap01,10.170.254.50,,,2020-07-22 01:55,default location,,
CTR4ap02,10.170.254.51,,,2020-07-17 01:56,default location,,
CTR4f01,10.170.254.61,,,2021-06-30 14:34,Arese IT - Europe,CISCO-PRODUCTS-MIB.ciscoASA5506,Cisco Adaptive Security Appliance Version 9.8(2)
CTR4f02,10.170.254.60,,,2021-06-30 14:48,Arese IT - Europe,CISCO-PRODUCTS-MIB.ciscoASA5506,Cisco Adaptive Security Appliance Version 9.8(2)
CTR4wlc01,10.170.254.10,,8 days 21 hours,2020-03-18 15:22,Arese IT - Europe,CISCO-PRODUCTS-MIB.cisco3504WLC,Cisco Controller
